150
2228
1
3	102	2001
3	116	2001
3	73	2002
122	99	2000
122	125	1999
122	115	2000
122	86	2000
122	80	2000
122	52	2000
122	83	2000
122	48	2000
17	23	2000
17	12	2000
66	18	2001
66	90	2001
66	110	2001
66	51	2001
26	97	2001
26	90	2002
45	94	2000
45	150	2000
45	93	2001
109	96	2001
109	138	2001
109	117	2001
109	114	2001
109	49	2001
102	136	2001
102	44	2001
102	112	2001
102	140	2001
102	116	2001
102	139	2001
102	32	2001
102	25	2001
102	141	2001
102	61	2001
102	146	2001
99	18	2001
99	83	2001
136	3	2002
136	112	2001
136	140	2001
136	139	2001
136	141	2001
136	39	2001
136	73	2001
136	146	2001
85	100	2000
85	87	2000
85	7	2000
85	149	1999
85	127	2000
85	29	2001
85	124	2000
85	143	1999
120	26	2000
120	34	2001
120	128	2000
120	72	2000
120	150	2000
120	145	2001
125	17	2000
125	99	2000
125	53	2001
125	63	2001
125	23	1999
125	62	2001
125	89	2001
125	65	2000
125	67	2000
125	86	2001
125	24	2000
125	51	2001
44	112	2001
44	121	2001
44	140	2001
44	116	2001
44	70	2001
44	79	2001
44	146	2001
112	82	2001
133	69	2001
121	134	2001
121	94	2001
121	60	2001
121	31	2001
121	128	2001
121	41	2001
121	10	2001
121	50	2001
121	113	2001
76	45	2001
76	134	2001
76	36	2001
76	105	2001
76	111	2001
27	26	2000
27	100	2000
27	40	1999
27	75	2000
27	62	2000
27	65	2000
27	97	2001
27	149	1999
27	123	2001
27	41	2000
27	127	2000
27	143	1999
27	108	2001
134	45	2001
134	111	2001
46	96	2000
46	114	2000
46	93	2001
46	49	2001
53	27	2000
53	5	2000
53	16	2000
53	90	2000
38	109	2002
38	130	2001
38	81	2001
38	104	2001
38	84	2001
38	138	2001
38	95	2001
38	117	2002
38	49	2001
38	57	2002
38	42	2001
19	13	2000
19	142	2000
19	144	2000
19	16	2001
19	89	2000
19	4	2001
19	145	2001
19	103	2000
19	77	2000
19	50	2000
19	71	2001
94	26	2000
94	120	2000
94	133	2000
94	134	2000
94	119	2000
94	5	2000
94	23	2000
94	74	2001
94	126	2000
94	54	2000
94	64	2000
94	128	2000
94	98	2000
94	28	2000
94	150	2000
94	65	2000
94	149	2000
94	12	2000
94	95	2000
94	141	2000
94	135	2000
94	10	2000
94	77	2000
94	110	2000
94	106	2000
94	50	2000
94	113	2000
100	26	2001
100	99	2000
100	75	2001
100	97	2001
100	7	2000
100	4	2000
100	123	2001
100	110	2000
100	127	2000
100	29	2001
100	124	2000
100	71	2001
88	102	2001
88	136	2001
88	141	2001
88	39	2001
132	120	2002
132	76	2001
132	134	2001
132	60	2002
132	37	2001
132	111	2001
119	102	2002
119	112	2001
119	121	2001
119	37	2001
119	90	2001
119	91	2001
96	38	2001
96	8	2001
96	130	2000
96	104	2000
96	4	2001
96	114	2000
96	49	2000
13	66	2001
13	142	2000
13	63	2001
13	64	2000
13	16	2001
13	128	2000
13	90	2001
13	148	2002
60	85	2000
60	76	2001
60	134	1999
60	94	2000
60	33	1999
60	98	2000
60	150	1999
60	7	2001
60	149	1999
60	80	2001
60	10	1999
60	91	2000
60	106	2000
60	143	1999
5	27	2000
5	19	2000
5	144	2000
5	34	2001
5	54	2000
5	90	2001
5	67	2000
5	12	1999
5	86	2000
5	103	1999
5	50	2000
5	21	2001
140	6	2001
78	112	2001
78	119	2001
78	107	2002
142	66	2001
142	148	2001
55	99	2000
55	120	2001
55	94	2000
55	132	2001
55	37	2001
55	126	2000
55	36	2000
55	64	2000
55	128	2000
55	87	2000
55	135	2000
118	145	2000
116	136	2001
116	112	2001
116	140	2001
116	146	2001
63	72	2001
63	65	2001
63	87	2001
40	26	2001
40	85	1999
40	125	2000
40	100	2000
40	96	1999
40	13	2001
40	60	2001
40	75	2001
40	54	1999
40	97	2001
40	149	1999
40	41	2000
40	22	2001
40	50	1999
40	143	2001
40	57	2000
40	71	2000
33	66	2000
33	94	2000
33	55	2000
33	1	2000
33	23	2000
33	74	2000
33	126	2000
33	64	2000
33	128	1999
33	87	2000
33	59	2000
33	95	2000
33	135	2001
33	41	1999
33	10	2001
33	43	2000
33	110	2000
33	106	2000
33	113	2000
1	66	2001
1	91	2002
6	102	2001
6	136	2001
6	88	2001
6	116	2001
6	70	2001
6	139	2001
23	27	2001
23	19	2000
23	119	2000
23	55	2000
23	63	2000
23	75	2000
23	126	2000
23	64	2000
23	128	2000
23	28	2000
23	89	2000
23	65	2000
23	87	2001
23	67	2000
23	145	2000
23	123	2000
23	135	2000
23	52	2000
23	110	2000
23	24	2000
2	122	2000
2	26	2001
2	133	2001
2	12	2000
2	145	2000
2	56	2001
2	135	2000
2	68	2000
2	108	2000
75	65	2001
144	26	2001
144	118	2001
144	34	2001
144	145	2001
34	118	2000
34	23	2002
34	89	2001
34	72	2001
34	145	2000
34	56	2001
34	79	2001
34	71	2001
31	26	2001
31	44	2000
31	94	2000
31	119	2001
31	96	2000
31	55	2001
31	33	2001
31	2	2001
31	128	2000
31	72	2000
31	130	2000
31	150	2001
31	104	2001
31	87	2001
31	58	2000
31	59	2000
31	145	2001
31	141	2001
31	135	2000
31	41	2000
31	10	1999
31	79	2000
31	93	2001
31	30	2000
31	92	2001
31	49	2000
31	106	2000
31	50	2000
31	57	2001
31	113	2001
37	120	2001
37	36	2001
37	107	2000
126	66	2000
126	1	2000
126	128	2000
126	150	2001
126	87	2000
126	14	2001
126	145	2000
126	135	2001
126	10	2000
126	43	2000
62	100	2000
62	40	2000
62	8	2000
62	149	1999
62	14	2001
62	41	2000
62	127	2000
54	33	2001
54	62	2001
54	131	2001
54	128	2000
54	97	2001
54	18	2001
54	90	2001
54	93	2001
54	52	2001
54	110	2000
131	125	2002
131	27	2001
131	5	2001
131	40	2002
131	8	2002
131	90	2001
131	50	2002
36	120	2000
36	111	2001
9	45	2002
9	76	2001
9	132	2001
64	66	2000
64	142	2000
64	126	2000
64	54	2000
64	128	2000
64	150	2000
64	97	2001
64	87	2000
64	148	2000
64	86	2000
64	135	2000
64	52	2001
64	110	2000
64	113	2000
16	66	2001
16	99	2001
16	142	2000
16	64	2000
16	18	2001
16	148	2001
16	86	2001
128	17	2000
128	66	2000
128	26	2000
128	125	2001
128	134	2000
128	63	2000
128	150	2000
128	90	2001
128	107	2000
128	145	2000
128	86	2001
128	135	2000
128	10	2000
128	111	2000
128	24	2001
98	120	2001
98	133	2001
98	33	2002
98	128	2000
98	145	2001
28	122	2001
28	66	2001
28	26	2001
28	99	2001
28	120	2000
28	63	2001
28	64	2000
28	16	2001
28	128	1999
28	98	2001
28	115	2002
28	89	2001
28	72	2001
28	67	2001
28	148	2001
28	111	2001
28	110	2001
28	51	2001
82	132	2000
82	37	2000
82	9	2000
115	125	1999
89	142	2000
89	118	2001
89	144	2001
89	62	2001
89	72	2001
89	97	2001
89	147	2001
89	145	2001
89	101	2001
89	91	2002
89	108	2001
89	51	2002
70	102	2001
70	136	2000
70	112	2001
70	88	2000
70	140	2001
70	116	2000
70	97	2000
70	139	2001
70	25	2000
70	141	2000
70	61	2001
70	39	2000
70	79	2001
70	73	2001
70	69	2000
70	91	2001
70	146	2001
8	102	2001
8	85	2000
8	100	2001
8	60	2000
8	40	2001
8	59	2000
8	149	2000
8	14	2000
8	41	2000
8	22	2000
8	127	2001
8	29	2000
8	143	2001
72	144	2001
72	128	2000
72	145	2000
72	50	2002
130	109	2002
130	84	2002
130	138	2000
130	117	2002
130	114	2001
