500
2063
2
1	377	3	7
1	385	5	3
2	62	1	7
2	81	8	7
2	276	6	4
2	336	10	9
2	448	3	2
2	465	7	8
6	42	7	10
6	65	10	2
6	97	1	3
6	105	3	2
6	127	6	1
6	209	7	6
6	285	9	1
6	364	2	6
6	425	8	10
6	428	9	4
6	459	4	8
6	490	7	5
7	32	8	9
7	233	3	4
7	272	4	6
10	65	9	1
10	69	4	8
10	189	7	1
10	223	10	9
10	279	8	6
10	289	4	6
10	308	1	4
10	359	8	7
10	386	7	4
10	476	5	9
12	47	10	5
12	58	5	4
12	85	7	1
12	86	4	7
12	142	1	9
12	276	4	9
12	455	8	3
13	86	9	1
13	110	3	7
13	158	5	7
13	175	3	9
13	238	10	5
13	419	6	3
16	104	2	8
16	109	4	10
16	214	9	1
16	330	6	5
16	391	1	8
16	482	4	3
23	6	2	10
23	184	9	6
23	359	5	9
23	394	1	6
27	6	2	5
27	395	9	6
27	401	6	3
27	493	10	9
29	48	8	7
29	92	2	3
29	158	9	8
29	234	1	3
29	246	6	8
29	425	7	9
29	486	9	10
29	498	9	1
31	38	7	8
31	45	5	8
31	110	9	10
31	168	5	10
31	205	9	1
31	226	4	8
31	272	10	2
31	382	4	3
31	451	8	4
31	474	3	7
32	16	3	1
32	36	9	8
32	58	2	3
32	104	10	7
32	105	2	8
32	124	5	8
32	134	10	1
32	153	8	2
32	173	7	4
32	256	4	5
32	259	9	10
32	287	4	8
32	329	10	4
32	367	9	6
32	391	9	3
32	419	2	9
33	13	6	5
33	31	1	10
33	47	6	1
33	49	4	10
33	65	3	6
33	66	2	9
33	85	4	6
33	90	1	10
33	99	3	9
33	119	10	3
33	127	6	8
33	131	3	1
33	153	5	9
33	174	10	9
33	191	8	9
33	211	1	5
33	223	4	8
33	225	9	3
33	234	6	10
33	265	5	1
33	308	8	1
33	364	9	7
33	397	6	1
33	424	7	4
33	425	5	7
34	60	9	1
34	116	3	1
34	148	9	3
34	235	3	7
34	367	3	4
34	409	1	4
34	428	7	6
34	451	6	9
35	69	1	8
35	148	5	4
35	211	9	2
35	223	4	10
35	234	10	9
35	289	5	1
35	392	6	5
35	428	3	9
36	50	8	1
36	104	7	5
36	124	8	6
36	156	4	2
36	265	4	6
36	267	1	8
36	367	10	9
37	66	8	7
37	139	2	7
37	152	5	7
37	172	4	6
37	360	4	5
37	371	9	4
37	420	7	9
37	425	4	5
38	6	2	6
38	66	1	9
38	69	5	3
38	80	2	7
38	83	10	4
38	84	6	7
38	153	3	1
38	211	10	3
38	364	8	3
38	385	7	8
38	391	8	10
38	397	10	9
38	467	9	10
38	474	2	4
40	69	7	2
40	332	8	2
40	335	3	4
40	394	7	4
42	7	2	1
42	12	5	6
42	32	7	2
42	80	2	9
42	243	4	8
42	295	5	1
42	364	10	4
42	495	8	5
43	27	9	3
43	35	9	5
43	69	7	10
43	84	2	8
43	111	3	6
43	156	2	5
43	190	1	10
43	205	6	5
43	250	9	7
43	295	3	1
43	391	7	3
45	12	3	8
45	35	10	6
45	49	3	1
45	50	8	7
45	81	10	3
45	85	8	4
45	86	8	4
45	229	8	4
45	238	5	6
45	256	3	10
45	297	4	1
45	300	10	5
45	303	6	5
45	450	6	2
45	485	7	9
47	2	9	10
47	31	10	2
47	58	10	4
47	98	1	6
47	127	8	1
47	200	8	6
47	209	3	4
47	225	1	7
47	450	2	1
48	42	4	5
48	97	1	7
48	105	10	7
48	265	3	5
48	424	10	2
48	431	5	9
49	50	1	7
49	120	9	7
49	127	5	2
49	156	9	5
49	157	4	6
49	183	9	5
49	191	7	1
49	225	7	4
49	226	8	9
49	261	10	1
49	266	6	2
49	287	1	7
49	347	5	7
49	426	9	8
49	443	1	4
50	60	4	10
50	81	9	1
50	100	6	9
50	110	10	2
50	124	6	5
50	127	4	9
50	272	7	2
50	295	9	8
50	372	2	10
50	397	9	8
50	432	10	1
50	443	10	6
50	496	6	3
53	33	5	1
53	34	4	9
53	47	6	4
53	77	10	7
53	81	6	1
53	86	4	8
53	124	10	9
53	152	10	1
53	209	10	5
53	232	4	10
53	239	4	5
53	300	3	2
53	437	2	4
53	465	2	6
53	482	4	7
53	484	3	8
53	498	5	7
58	53	6	10
58	66	4	5
58	80	1	10
58	211	3	10
58	300	5	10
58	330	1	9
58	372	1	9
58	414	3	7
58	428	1	7
59	16	3	1
59	86	4	7
59	142	5	8
59	256	4	9
59	320	3	7
59	373	9	3
60	266	1	8
60	435	9	2
60	470	8	7
61	6	9	4
61	35	2	3
61	69	6	3
61	90	5	1
61	228	1	6
61	229	2	1
61	232	8	4
61	256	4	1
61	295	8	1
61	401	9	10
61	428	1	4
61	441	8	9
62	31	1	8
62	100	10	6
62	212	5	1
62	266	4	2
62	308	3	9
65	83	4	9
65	217	5	2
65	364	9	10
65	420	5	4
65	471	4	2
66	6	4	9
66	49	6	3
66	79	6	8
66	84	8	5
66	86	5	6
66	134	8	7
66	155	2	8
66	205	7	3
66	215	8	9
66	229	5	1
66	307	9	4
66	329	2	5
66	330	10	8
66	342	8	1
66	361	2	3
66	369	9	10
66	386	5	2
66	401	8	5
66	419	2	4
66	467	3	4
69	13	1	7
69	33	3	10
69	65	5	10
69	127	2	6
69	131	7	4
69	155	1	2
69	200	5	9
69	211	5	3
69	336	8	4
69	367	8	7
69	395	5	7
69	435	6	2
69	447	6	4
69	486	8	3
71	16	5	3
71	53	9	8
71	60	7	1
71	134	6	4
71	203	10	1
71	217	3	10
72	65	5	2
72	71	8	4
72	320	3	10
72	495	9	4
73	113	4	6
73	205	10	5
73	282	6	10
74	31	9	4
74	90	3	10
74	124	3	2
74	136	2	8
74	155	7	6
74	243	10	8
74	271	2	6
74	392	3	2
74	437	4	3
77	132	1	5
77	200	4	1
77	433	8	3
77	455	6	10
79	308	4	1
79	401	5	8
79	471	5	3
80	7	4	6
80	16	8	10
80	136	4	10
80	330	5	8
80	467	5	3
81	47	4	8
81	109	10	3
81	111	2	9
81	116	3	10
81	132	9	6
81	191	4	2
81	201	4	1
81	205	10	2
81	381	4	1
83	326	10	5
83	439	7	3
84	33	6	1
84	261	3	7
84	280	5	6
84	337	8	6
85	94	10	8
85	98	3	9
85	111	9	4
85	156	8	4
85	172	1	9
85	246	1	10
85	254	7	10
85	265	4	10
85	330	4	3
85	335	4	5
85	347	7	3
85	391	5	1
86	6	4	2
86	16	4	7
86	32	7	6
86	48	3	2
86	185	1	9
86	437	1	8
86	441	9	3
86	450	7	9
89	42	2	5
89	228	8	10
89	237	10	4
89	250	1	3
90	10	1	4
90	223	7	1
90	295	4	8
90	330	10	7
90	371	10	3
90	493	1	10
92	27	4	5
92	59	9	7
92	309	8	1
93	159	3	2
93	272	2	4
93	297	4	5
93	485	9	7
94	33	9	8
94	79	7	1
94	81	7	3
94	111	7	10
94	139	10	9
94	226	8	3
94	234	3	4
94	474	3	2
96	93	8	6
96	124	3	7
96	127	7	10
96	441	1	6
97	129	7	8
97	205	6	10
97	232	5	1
97	337	3	10
97	392	9	10
98	127	2	9
98	153	6	10
98	211	8	7
98	225	2	4
98	226	2	10
98	234	6	8
98	390	10	5
98	471	9	10
99	50	1	4
99	90	8	2
99	96	7	4
99	156	7	1
99	210	1	6
99	320	1	2
99	330	10	5
99	425	4	2
99	447	7	1
100	36	8	1
100	128	7	4
100	217	1	6
100	241	9	2
100	309	9	6
100	441	5	7
104	153	6	8
104	233	9	7
104	285	2	6
104	332	3	5
104	395	9	4
105	10	10	1
105	33	6	3
105	45	9	6
105	66	7	6
105	124	4	1
105	207	2	8
105	209	2	3
105	276	6	10
105	383	2	9
105	391	10	1
105	441	5	10
105	451	10	4
105	474	2	3
107	33	4	8
107	90	1	6
107	134	7	5
107	174	4	1
107	243	6	10
107	266	9	4
107	271	8	4
107	321	9	3
109	94	4	5
109	96	4	5
109	191	9	6
109	212	9	1
109	222	1	5
109	265	2	9
109	266	2	5
109	332	7	1
109	469	7	2
109	497	4	7
110	37	9	4
110	99	7	2
110	107	10	7
110	124	9	5
110	139	8	1
110	205	6	2
110	280	5	7
110	332	9	10
110	451	3	9
111	61	2	1
111	124	3	9
111	127	5	1
111	172	3	6
111	191	5	4
111	226	6	9
111	235	7	3
111	250	1	4
111	256	10	8
111	289	5	3
111	311	1	8
111	329	9	2
111	419	4	9
111	425	3	1
111	435	3	5
113	134	8	2
113	186	5	2
113	223	10	4
113	290	10	9
113	335	2	10
113	361	3	6
113	420	9	8
113	426	5	1
113	427	7	8
116	69	5	8
116	86	4	1
116	132	7	3
116	200	3	10
116	259	8	1
116	403	9	2
116	437	6	4
116	485	6	9
119	31	2	10
119	97	4	10
119	175	5	10
119	205	10	1
119	303	7	4
120	10	2	1
120	12	1	3
120	61	4	6
120	93	3	8
120	129	9	5
120	205	7	2
120	267	6	4
120	278	7	3
120	280	6	5
120	295	10	4
120	303	7	10
120	325	8	10
120	493	1	2
123	295	6	10
123	497	4	10
124	80	2	9
124	81	4	3
124	85	5	10
124	134	6	8
124	142	3	2
124	158	8	1
124	200	1	5
124	226	8	5
124	235	2	5
124	238	5	1
124	254	9	3
124	285	1	4
124	289	7	5
124	367	9	2
124	414	7	8
124	425	3	2
124	450	6	1
126	207	3	2
126	350	10	3
127	2	3	5
127	13	1	8
127	83	9	1
127	105	8	2
127	124	3	8
127	155	5	6
127	172	5	7
127	191	4	10
127	205	9	7
127	207	8	4
127	209	1	4
127	211	10	8
127	217	6	3
127	226	7	4
127	229	4	9
127	235	3	1
127	246	2	1
127	419	10	5
127	425	4	2
127	426	5	2
127	450	8	7
127	451	9	5
127	465	9	10
127	474	6	1
128	36	3	8
128	144	4	8
128	153	2	7
128	212	4	9
128	261	6	3
128	332	8	6
128	347	10	3
129	7	7	2
129	42	3	5
129	226	3	5
129	282	6	10
131	29	1	7
131	111	8	3
131	123	4	2
131	128	2	8
131	191	10	7
131	226	3	1
131	272	4	3
131	474	3	9
131	484	2	10
132	47	7	3
132	61	3	4
132	94	6	8
132	364	8	5
132	403	6	7
132	451	1	3
132	467	8	9
