150
1235
2
149	124	1	10	
149	29	3	10	
149	127	1	9	
149	7	1	10	
149	87	1	10	
149	64	3	9	
149	1	3	9	
149	13	3	10	
149	100	1	9	
149	66	3	9	
147	139	1	9	
147	2	7	10	
146	73	7	10	
146	6	7	9	
145	51	3	9	
145	68	3	9	
145	147	7	9	
145	25	7	10	
145	4	7	9	
145	90	3	9	
145	97	7	9	
145	64	7	10	
145	62	7	9	
145	133	3	10	
145	26	7	9	
144	145	7	10	
144	34	7	10	
144	118	7	10	
144	26	7	10	
143	11	1	9	
143	106	1	10	
143	29	3	10	
143	127	1	10	
143	114	3	9	
143	141	3	9	
143	148	3	9	
143	149	1	9	
143	7	1	9	
143	150	3	10	
143	98	3	10	
143	128	1	10	
143	64	3	9	
143	62	7	9	
143	126	3	10	
143	75	7	9	
143	55	1	10	
143	13	3	9	
143	100	1	9	
143	134	3	10	
143	26	1	9	
143	66	3	10	
142	148	7	10	
142	66	7	10	
141	145	7	10	
141	25	7	9	
141	72	7	9	
141	134	7	9	
141	44	3	10	
140	6	7	9	
139	137	1	9	
139	112	7	10	
138	42	7	9	
138	49	3	10	
138	114	7	10	
138	117	7	9	
138	95	7	9	
137	115	1	9	
137	129	1	9	
136	146	7	10	
136	73	7	9	
136	39	7	10	
136	141	7	9	
136	139	7	9	
136	140	7	10	
136	112	7	9	
136	3	3	10	
135	137	1	9	
135	50	7	10	
135	68	3	9	
135	20	7	10	
135	11	7	9	
135	79	3	9	
135	10	3	9	
135	41	3	9	
135	56	3	10	
135	145	3	9	
135	147	3	9	
135	4	7	9	
135	149	7	9	
135	72	3	10	
135	28	3	10	
135	34	3	10	
135	118	3	9	
135	133	3	10	
135	26	7	10	
135	66	3	9	
134	111	7	10	
134	45	7	10	
133	69	7	10	
132	111	7	9	
132	37	7	10	
132	60	3	9	
132	134	7	9	
132	76	7	9	
132	120	3	9	
131	50	3	9	
131	90	7	10	
131	8	3	9	
131	40	3	10	
131	5	7	9	
131	27	7	9	
131	125	3	9	
130	57	7	9	
130	49	7	9	
130	93	7	9	
130	114	7	10	
130	117	3	10	
130	138	3	9	
130	84	3	10	
130	109	3	9	
129	23	1	9	
129	115	1	9	
129	15	1	9	
128	129	1	9	
128	15	1	9	
128	102	1	9	
128	22	1	9	
128	24	7	10	
128	111	3	10	
128	10	3	10	
128	135	3	10	
128	86	7	9	
128	145	3	10	
128	107	3	9	
128	90	7	9	
128	150	3	10	
128	63	3	10	
128	134	3	10	
128	125	7	10	
128	26	3	10	
128	66	3	10	
128	17	3	10	
127	22	7	10	
127	75	7	10	
127	99	7	10	
126	137	1	9	
126	43	3	10	
126	10	3	10	
126	135	7	10	
126	145	3	10	
126	14	7	9	
126	87	3	9	
126	150	7	10	
126	128	3	10	
126	1	3	10	
126	66	3	9	
125	51	7	9	
125	24	3	10	
125	86	7	9	
125	67	3	9	
125	65	3	10	
125	89	7	9	
125	62	7	9	
125	23	1	9	
125	63	7	9	
125	53	7	10	
125	99	3	10	
125	17	3	9	
124	143	1	10	
124	29	7	9	
124	7	7	10	
124	125	3	10	
123	24	3	10	
123	149	3	9	
123	75	3	9	
122	48	3	10	
122	83	3	9	
122	52	3	9	
122	80	3	9	
122	86	3	9	
122	115	3	10	
122	125	1	10	
122	99	3	10	
121	113	7	10	
121	50	7	10	
121	10	7	9	
121	41	7	9	
121	128	7	10	
121	31	7	10	
121	60	7	10	
121	94	7	9	
121	134	7	10	
