500
851
2
1	2	2	5
1	3	6	4
1	4	6	2
1	5	9	7
1	6	7	9
1	7	9	3
1	8	7	4
1	9	8	4
1	10	5	3
1	11	8	2
1	12	3	2
1	13	8	10
1	14	8	1
1	15	1	5
1	16	8	2
1	17	1	2
1	18	10	8
1	19	5	1
1	20	6	8
1	21	7	8
1	22	3	9
1	23	2	7
1	24	7	6
1	25	10	8
1	26	8	4
1	27	5	9
1	28	9	2
1	29	1	8
1	30	1	9
1	31	9	4
1	32	5	10
1	33	9	5
1	34	3	7
1	35	8	3
1	36	7	8
1	37	9	6
1	38	3	10
1	39	10	9
1	40	5	2
1	41	9	3
1	42	4	6
1	43	3	2
1	44	7	1
1	45	10	3
1	46	9	7
1	47	10	9
1	48	2	3
1	49	5	3
1	50	7	2
1	51	4	1
1	52	6	3
1	53	6	8
1	54	6	3
1	55	6	7
1	56	8	2
1	57	9	7
1	58	2	9
1	59	7	6
1	60	6	1
1	61	9	5
1	62	7	4
1	63	1	2
1	64	10	7
1	65	1	6
1	66	7	5
1	67	1	10
1	68	9	6
1	69	10	1
1	70	10	4
1	71	2	8
1	72	6	7
2	73	8	7
2	74	9	10
2	75	8	3
2	76	4	10
2	77	3	2
2	78	3	5
2	79	7	10
3	80	10	7
3	81	1	9
3	82	6	7
3	83	4	10
3	84	9	6
3	85	1	6
3	86	10	3
3	87	1	5
3	88	1	8
3	89	6	5
3	90	10	7
3	91	3	8
3	92	9	3
3	93	7	6
3	94	2	3
3	95	2	3
3	96	10	1
3	97	2	5
3	98	9	4
3	99	5	4
3	100	8	5
3	101	3	4
3	102	9	6
3	103	9	10
3	104	2	5
3	105	6	9
3	106	6	1
3	107	7	2
3	108	9	2
3	109	3	5
3	110	6	9
3	111	3	9
3	112	2	3
3	113	6	5
3	114	5	3
3	115	8	9
3	116	6	1
3	117	7	1
3	118	4	2
3	119	4	9
3	120	2	9
3	121	5	6
3	122	6	9
3	123	9	7
3	124	4	1
3	125	4	5
3	126	6	1
3	127	10	5
3	128	7	6
3	129	8	10
3	130	2	9
3	131	7	10
3	132	3	9
3	133	9	3
3	134	4	6
3	135	1	8
3	136	2	1
3	137	4	6
3	138	7	1
3	139	3	7
3	140	1	4
3	141	6	10
3	142	5	1
3	143	1	6
3	144	6	5
3	145	3	4
3	146	5	9
3	147	3	9
3	148	4	1
3	149	10	6
3	150	5	1
3	151	2	6
3	152	8	4
3	153	10	1
3	154	4	6
3	155	8	5
3	156	2	7
3	157	8	9
3	158	10	9
3	159	9	5
3	160	5	1
3	161	6	7
3	162	4	5
3	163	7	4
3	164	4	10
3	165	4	9
3	166	7	8
3	167	3	9
3	168	2	6
3	169	5	10
4	170	4	2
4	171	10	2
4	172	10	2
4	173	4	3
4	174	8	3
4	175	7	1
4	176	2	9
4	177	7	4
4	178	1	7
4	179	1	7
4	180	6	3
4	181	6	5
4	182	1	5
4	183	1	6
4	184	8	6
4	185	3	2
4	186	5	6
4	187	6	1
4	188	2	8
4	189	3	8
4	190	8	10
4	191	8	10
4	192	7	4
4	193	1	8
4	194	7	4
4	195	3	1
4	196	4	5
4	197	5	4
4	198	4	2
4	199	2	8
4	200	9	2
4	201	1	3
4	202	8	1
4	203	1	5
4	204	3	6
4	205	9	5
5	206	2	8
5	207	1	7
5	208	5	3
5	209	6	7
5	210	8	6
5	211	9	3
5	212	8	3
5	213	9	2
5	214	6	4
5	215	3	7
5	216	5	8
5	217	3	10
5	218	5	10
5	219	4	10
5	220	8	1
5	221	6	2
5	222	2	6
5	223	4	8
5	224	1	7
5	225	2	3
5	226	1	6
5	227	2	7
5	228	6	7
5	229	10	1
